,Unnamed: 0,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,위도,경도
1084,1320,3210000.0,3.21e+17,20130909.0,,1.0,영업/정상,0.0,정상,,,,,581-5500,0.0,,서울특별시 서초구 방배동 894-2 선빌딩 101호,서울특별시 서초구 서초대로 124 101호 (방배동 선빌딩),6661.0,동물제중원금손이 동물병원,,
1085,1322,3210000.0,3.21e+17,20180608.0,,1.0,영업/정상,0.0,정상,,,,,25366469,26.05,,서울특별시 서초구 잠원동 58-24 뉴타운,서울특별시 서초구 신반포로 257 뉴타운 지하1층 (잠원동),6523.0,해뜨는 동물병원 해질녘책방,,
1086,1323,3210000.0,3.21e+17,19980112.0,,1.0,영업/정상,0.0,정상,,,,,582-2357,0.0,,서울특별시 서초구 서초동 1603-66,서울특별시 서초구 효령로57길 4 (서초동),6643.0,서초동물병원,,
1087,1325,3210000.0,3.21e+17,20180509.0,,1.0,영업/정상,0.0,정상,,,,,02-523-0275,96.96,,서울특별시 서초구 방배동 951-3 대진빌딩,서울특별시 서초구 서초대로4길 4 대진빌딩 1층 (방배동),6675.0,심바동물병원,,
1088,1326,3210000.0,3.21e+17,19950701.0,,1.0,영업/정상,0.0,정상,,,,,593-1045,0.0,,서울특별시 서초구 잠원동 8-24 크레신타워 1층,서울특별시 서초구 강남대로 631 1층 (잠원동 크레신타워),6524.0,유림동물안과병원,,
1089,1327,3210000.0,3.21e+17,20180406.0,,1.0,영업/정상,0.0,정상,,,,,537-7412,35.57,,서울특별시 서초구 반포동 18-3번지 래미안퍼스티지 중심상가 143호,서울특별시 서초구 반포대로 287 래미안퍼스티지 중심상가 1층 143호 (반포동),6547.0,신세계 동물병원,,
1090,1329,3210000.0,3.21e+17,20171208.0,,1.0,영업/정상,0.0,정상,,,,,02-3472-1188,17.0,,서울특별시 서초구 방배동 464-11번지 ,서울특별시 서초구 방배천로8길 34 1층 (방배동),6691.0,이삭동물병원,,
1091,1330,3210000.0,3.21e+17,20111007.0,,1.0,영업/정상,0.0,정상,,,,,534-3475,23.57,,서울특별시 서초구 반포동 20-45 반포자이프라자 133호,서울특별시 서초구 잠원로 24 (반포동반포자이프라자 133호),,24시예스동물병원,,
1092,1331,3210000.0,3.21e+17,19990504.0,,1.0,영업/정상,0.0,정상,,,,,02-537-0075,61.6,,서울특별시 서초구 반포동 56-1번지 ,서울특별시 서초구 서초중앙로 245 (반포동),,신반포종합동물병원,,
1093,1332,3210000.0,3.21e+17,20070918.0,,1.0,영업/정상,0.0,정상,,,,,597-7522,36.88,,서울특별시 서초구 방배동 984-1 머리재빌딩 105호,서울특별시 서초구 방배로 76 머리재빌딩 1층 105호 (방배동),6704.0,프렌즈동물병원,,
1094,1333,3210000.0,3.21e+17,20160406.0,,1.0,영업/정상,0.0,정상,,,,,02-521-8181,0.0,,서울특별시 서초구 서초동 1538-9 유민빌딩 1층,서울특별시 서초구 반포대로 89 1층 (서초동 유민빌딩),6657.0,에이원동물병원,,
1095,1334,3210000.0,3.21e+17,20141008.0,,1.0,영업/정상,0.0,정상,,,,,02-574-7582,0.0,,서울특별시 서초구 우면동 737 6단지상가 104호,서울특별시 서초구 태봉로2길 30 (우면동),6764.0,서초힐스동물병원,,
1096,1335,3210000.0,3.21e+17,20060906.0,,1.0,영업/정상,0.0,정상,,,,,02-6052-8275,35.0,,서울특별시 서초구 반포동 91-10,서울특별시 서초구 서래로 38 (반포동),6577.0,서래동물병원,,
1097,1336,3050000.0,3.05e+17,20160524.0,,1.0,영업/정상,0.0,정상,,,,,02-2242-0175,0.0,,서울특별시 동대문구 장안동 483,서울특별시 동대문구 한천로 164 1층 (장안동),2529.0,스마트동물병원,,
1098,1337,3060000.0,3.06e+17,20210427.0,,1.0,영업/정상,0.0,정상,,,,,,146.0,,서울특별시 중랑구 면목동 71-41,서울특별시 중랑구 상봉로 17 1층 (면목동),2202.0,닥터멍동물병원,,
1099,1338,3210000.0,3.21e+17,20160912.0,,1.0,영업/정상,0.0,정상,,,,,02-588-7511,297.0,,서울특별시 서초구 서초동 1624-1 영빌딩,서울특별시 서초구 서초중앙로 72 영빌딩 1층 105호  층 2층 205호 (서초동),6640.0,서초M동물의료센터,,
1100,1339,3210000.0,3.21e+17,20100917.0,,1.0,영업/정상,0.0,정상,,,,,02-3473-0911,231.24,,서울특별시 서초구 방배동 915-10 우성빌딩,서울특별시 서초구 효령로 95 우성빌딩 1층 (방배동),6687.0,반려동물 의료센터 다울,,
1101,1340,3210000.0,3.21e+17,20030113.0,,1.0,영업/정상,0.0,정상,,,,,534-9773,0.0,,서울특별시 서초구 방배동 790-27번지 ,서울특별시 서초구 방배중앙로 149 (방배동),6560.0,수동물병원,,
1102,1341,3210000.0,3.21e+17,19990306.0,,1.0,영업/정상,0.0,정상,,,,,3472-8275,30.96,,서울특별시 서초구 서초동 1332-7번지 ,서울특별시 서초구 사임당로 139 104호 (서초동),6624.0,서이동물병원,,
1103,1342,3220000.0,3.22e+17,20120801.0,,1.0,영업/정상,0.0,정상,,,,,512-0075,95.04,,서울특별시 강남구 역삼동 834-66번지 ,서울특별시 강남구 논현로67길 56 (역삼동),6250.0,츄츄 동물병원,,
1104,1343,3220000.0,3.22e+17,20120719.0,,1.0,영업/정상,0.0,정상,,,,,512-2575,200.0,,서울특별시 강남구 삼성동 119-3번지 ,서울특별시 강남구 삼성로 573 (삼성동),6154.0,마이펫동물의료센터,,
1105,1344,3220000.0,3.22e+17,20120627.0,,1.0,영업/정상,0.0,정상,,,,,568-7975,90.0,,서울특별시 강남구 역삼동 732-26번지 ,서울특별시 강남구 역삼로 235 (역삼동),6225.0,위너스 동물병원,,
1106,1345,3220000.0,3.22e+17,20160107.0,,1.0,영업/정상,0.0,정상,,,,,573-7582,0.0,,서울특별시 강남구 개포동 1229-11번지 동성빌딩1층 ,서울특별시 강남구 논현로 70 1층 (개포동 동성빌딩),6307.0,개포별빛동물병원,,
1107,1346,3220000.0,3.22e+17,20151103.0,,1.0,영업/정상,0.0,정상,,,,,02-548-5466,0.0,,서울특별시 강남구 청담동 44-15번지 ,서울특별시 강남구 학동로 413 (청담동 청담빌딩),6069.0,굿모닝동물병원,,
1108,1347,3220000.0,3.22e+17,20191110.0,,1.0,영업/정상,0.0,정상,,,,,02-544-2882,,,서울특별시 강남구 청담동 52-6번지 301호,서울특별시 강남구 도산대로 540 301호 (청담동),6071.0,청담리덴동물치과병원,,
1109,1349,3220000.0,3.22e+17,20141226.0,,1.0,영업/정상,0.0,정상,,,,,02-511-2842,0.0,,서울특별시 강남구 청담동 1-18번지 2층 ,서울특별시 강남구 선릉로 756 2층 (청담동 대성빌딩),6062.0,이비치 동물치과병원,,
1110,1350,3220000.0,3.22e+17,20140829.0,,1.0,영업/정상,0.0,정상,,,,,6053-6052,0.0,,서울특별시 강남구 일원동 719번지 푸른마을아파트 상가동 102호,서울특별시 강남구 일원로14길 25 상가동 102호 (일원동 푸른마을아파트),6356.0,수정동물병원,,
1111,1351,3220000.0,3.22e+17,20180712.0,,1.0,영업/정상,0.0,정상,,,,,02-549-4505,0.0,,서울특별시 강남구 논현동 59-5번지 진성빌딩 ,서울특별시 강남구 도산대로 206 진성빌딩 (논현동),6047.0,신사동물병원,,
1112,1352,3220000.0,3.22e+17,20180514.0,,1.0,영업/정상,0.0,정상,,,,,02-6951-4327,0.0,,서울특별시 강남구 압구정동 455번지 상가 제2층 203호,서울특별시 강남구 압구정로29길 68 2층 203호 (압구정동 현대아파트),6004.0,봄사랑 동물병원,,
1113,1354,3210000.0,3.21e+17,20030204.0,,1.0,영업/정상,0.0,정상,,,,,3473-8274,188.0,,서울특별시 서초구 방배동 898-3,서울특별시 서초구 서초대로 108 2층 (방배동),6664.0,내방동물병원,,
1114,1355,3220000.0,3.22e+17,20040507.0,,1.0,영업/정상,0.0,정상,,,,,02-572-9300,0.0,,서울특별시 강남구 도곡동 180-31번지 1층 ,서울특별시 강남구 남부순환로 2737 1층 (도곡동),6274.0,우리집동물병원,,
1115,1356,3220000.0,3.22e+17,20150529.0,,1.0,영업/정상,0.0,정상,,,,,3443-0275,0.0,,서울특별시 강남구 신사동 528-3번지 덕산빌딩 203호 ,서울특별시 강남구 압구정로 108 (신사동 덕산빌딩 203호 ),6028.0,압구정웰동물병원,,
1116,1357,3220000.0,3.22e+17,20150225.0,,1.0,영업/정상,0.0,정상,,,,,02-576-1239,0.0,,서울특별시 강남구 도곡동 545-6번지 1층2층 ,서울특별시 강남구 도곡로 174 12층 (도곡동),6261.0,강남다온동물병원,,
1117,1358,3220000.0,3.22e+17,20150217.0,,1.0,영업/정상,0.0,정상,,,,,02-445-5022,0.0,,서울특별시 강남구 자곡동 658-105번지 강남힐스테이트에코 ,서울특별시 강남구 자곡로 202 105호 (자곡동 강남힐스테이트에코),6373.0,힐스타동물병원,,
1118,1359,3220000.0,3.22e+17,20050414.0,,1.0,영업/정상,0.0,정상,,,,,02-3442-3785,0.0,,서울특별시 강남구 논현동 181-8번지 1층 ,서울특별시 강남구 강남대로118길 47 1층 (논현동),6119.0,논현동물병원,,
1119,1360,3220000.0,3.22e+17,20190920.0,,1.0,영업/정상,0.0,정상,,,,,02-501-8275,0.0,,서울특별시 강남구 대치동 990-1 무진빌딩,서울특별시 강남구 도곡로 520 무진빌딩 1층 (대치동),6282.0,대치동물메디컬센터,,
1120,1361,3220000.0,3.22e+17,20150105.0,,1.0,영업/정상,0.0,정상,,,,,445-7579,0.0,,서울특별시 강남구 세곡동 581 강남리더스프라자 202-1호,서울특별시 강남구 헌릉로 569 202-1호 (세곡동 강남리더스프라자),6376.0,마더스동물병원,,
1121,1362,3220000.0,3.22e+17,20090814.0,,1.0,영업/정상,0.0,정상,,,,,02-529-5575,102.77,,서울특별시 강남구 역삼동 798-20 1층 2층,서울특별시 강남구 도곡로 189 12층 (역삼동 정금빌딩),6257.0,예은동물병원,,
1122,1363,3100000.0,3.1e+17,20200204.0,,1.0,영업/정상,0.0,정상,,,,,02-971-5955,74.17,,서울특별시 노원구 공릉동 596-5 1층,서울특별시 노원구 동일로 1014 1층 (공릉동),1848.0,골드퍼피동물병원 공릉점,,
1123,1364,3130000.0,3.13e+17,20070822.0,,1.0,영업/정상,0.0,정상,,,,,02-337-7575,0.0,,서울특별시 마포구 서교동 447-2 이화빌딩,서울특별시 마포구 월드컵북로 27 이화빌딩 (서교동),4001.0,웰케어동물병원,,
1124,1366,3210000.0,3.21e+17,20040308.0,,1.0,영업/정상,0.0,정상,,,,,02-578-7572,21.7,,서울특별시 서초구 우면동 66-2 우면세신상가 201호,서울특별시 서초구 바우뫼로7길 8 201호 (우면동우면세신상가),,우면동물병원,,
1125,1367,3220000.0,3.22e+17,20160808.0,,1.0,영업/정상,0.0,정상,,,,,02-6203-7588,0.0,,서울특별시 강남구 역삼동 689-2 1층,서울특별시 강남구 언주로 542 1층 (역삼동 ENP Tower),6147.0,서울동물심장병원,,
1126,1368,3220000.0,3.22e+17,19910215.0,,1.0,영업/정상,0.0,정상,,,,,02-543-4037,75.36,,서울특별시 강남구 논현동 95-16번지 논현빌딩 ,서울특별시 강남구 도산대로50길 13 논현빌딩 3층 (논현동),6055.0,청담동물병원,,
1127,1369,3220000.0,3.22e+17,20160913.0,,1.0,영업/정상,0.0,정상,,,,,02-547-7588,0.0,,서울특별시 강남구 신사동 616-2번지 105호,서울특별시 강남구 압구정로 224 105호 (신사동 우미빌딩),6023.0,압구정동물병원,,
1128,1370,3220000.0,3.22e+17,20160902.0,,1.0,영업/정상,0.0,정상,,,,,02-459-5955,0.0,,서울특별시 강남구 수서동 595번지 제이스프라자 109호 ,서울특별시 강남구 광평로 196 1층 109호 (수서동 제이스프라자),6362.0,수서동물병원,,
1129,1371,3220000.0,3.22e+17,19990424.0,,1.0,영업/정상,0.0,정상,,,,,02-576-8275,0.0,,서울특별시 강남구 개포동 1211번지 ,서울특별시 강남구 개포로 260 (개포동),6309.0,자연동물병원,,
1130,1372,3220000.0,3.22e+17,20100310.0,,1.0,영업/정상,0.0,정상,,,,,02-3412-7582,0.0,,서울특별시 강남구 개포동 186-17번지 개포종합상가 1층 ,서울특별시 강남구 개포로 512 (개포동 개포종합상가 1층),6329.0,개포동물병원,,
1131,1373,3220000.0,3.22e+17,20030424.0,,1.0,영업/정상,0.0,정상,,,,,02-556-0975,137.0,,서울특별시 강남구 대치동 898-8번지 1층 ,서울특별시 강남구 선릉로 412 1층 (대치동),6198.0,주주동물종합병원,,
1132,1374,3220000.0,3.22e+17,20160603.0,,1.0,영업/정상,0.0,정상,,,,,02-512-7566,0.0,,서울특별시 강남구 청담동 125-12번지 4층 ,서울특별시 강남구 도산대로 539 4층 (청담동 금원빌딩),6013.0,청담눈초롱안과동물병원,,
1133,1376,3220000.0,3.22e+17,20121026.0,,1.0,영업/정상,0.0,정상,,,,,3446-8253,147.4,,서울특별시 강남구 논현동 123-5번지 ,서울특별시 강남구 학동로6길 7 (논현동),6111.0,와이즈24시 동물병원,,
1134,1377,3130000.0,3.13e+17,20070314.0,,1.0,영업/정상,0.0,정상,,,,,02-6405-7582,0.0,,서울특별시 마포구 도화동 182-6,서울특별시 마포구 도화길 42 (도화동),4169.0,박창석종합동물병원,,
1135,1378,3220000.0,3.22e+17,20110628.0,,1.0,영업/정상,0.0,정상,,,,,514-7582,142.0,,서울특별시 강남구 논현동 234-26번지 상하빌딩 1층 ,서울특별시 강남구 봉은사로 205 상하빌딩 1층 (논현동),6109.0,강남동물병원,,
1136,1379,3220000.0,3.22e+17,20100311.0,,1.0,영업/정상,0.0,정상,,,,,02-3442-5554,0.0,,서울특별시 강남구 논현동 122-20번지 1층 ,서울특별시 강남구 학동로6길 18 1층 (논현동),6110.0,그레이스 동물병원,,
1137,1380,3220000.0,3.22e+17,20170929.0,,1.0,영업/정상,0.0,정상,,,,,02-583-7582,0.0,,서울특별시 강남구 삼성동 160-21번지 3층 ,서울특별시 강남구 봉은사로104길 10 3층 (삼성동 동화빌딩),6170.0,아크리스동물의료센터,,
1138,1381,3220000.0,3.22e+17,20170901.0,,1.0,영업/정상,0.0,정상,,,,,02-577-7582,0.0,,서울특별시 강남구 개포동 1259-4번지 101호,서울특별시 강남구 개포로 243 101호 (개포동 흥진빌딩),6306.0,나은동물병원,,
1139,1382,3220000.0,3.22e+17,20170817.0,,1.0,영업/정상,0.0,정상,,,,,02-562-7582,0.0,,서울특별시 강남구 역삼동 727-8번지 1층 ,서울특별시 강남구 논현로 416 1층 (역삼동 운기빌딩),6224.0,24시 SNC 동물메디컬센터,,
1140,1383,3220000.0,3.22e+17,20170714.0,,1.0,영업/정상,0.0,정상,,,,,02-540-6303,0.0,,서울특별시 강남구 신사동 660-7번지 1층2층 ,서울특별시 강남구 압구정로 332 (신사동 1층2층),6018.0,압구정메이트동물병원,,
1141,1384,3220000.0,3.22e+17,20030719.0,,1.0,영업/정상,0.0,정상,,,,,02-3412-0067,0.0,,서울특별시 강남구 일원동 663번지 1층 ,서울특별시 강남구 일원로3길 38 1층 (일원동),6343.0,서경석동물병원,,
1142,1385,3130000.0,3.13e+17,20070418.0,,1.0,영업/정상,0.0,정상,,,,,02-375-7222,0.0,,서울특별시 마포구 상암동 34-46,서울특별시 마포구 월드컵북로 336 (상암동),3930.0,상암동물병원,,
1143,1386,3220000.0,3.22e+17,20170405.0,,1.0,영업/정상,0.0,정상,,,,,02-555-6835,0.0,,서울특별시 강남구 대치동 903-12번지 한상빌딩 ,서울특별시 강남구 역삼로 459 한상빌딩 1층 (대치동),6195.0,원동물병원,,
1144,1387,3220000.0,3.22e+17,20121224.0,,1.0,영업/정상,0.0,정상,,,,,556-7588,345.0,,서울특별시 강남구 대치동 649 1층,서울특별시 강남구 남부순환로 2911-1 (대치동),6280.0,래이동물의료센터,,
1145,1388,3220000.0,3.22e+17,20130605.0,,1.0,영업/정상,0.0,정상,,,,,02-544-7975,121.86,,서울특별시 강남구 논현동 149-6번지 1층 ,서울특별시 강남구 학동로20길 39 1층 (논현동),6115.0,다정동물병원,,
1146,1389,3220000.0,3.22e+17,20130818.0,,1.0,영업/정상,0.0,정상,,,,,574-7533,150.0,,서울특별시 강남구 청담동 86 5층,서울특별시 강남구 선릉로 806 5층 (청담동),6014.0,이안동물의학센터(청담점),,
1147,1390,3220000.0,3.22e+17,20171110.0,,1.0,영업/정상,0.0,정상,,,,,02-566-8211,0.0,,서울특별시 강남구 대치동 909-5 12층,서울특별시 강남구 역삼로 426 12층 (대치동),6200.0,서울동물의료센터,,
1148,1391,3220000.0,3.22e+17,20100902.0,,1.0,영업/정상,0.0,정상,,,,,02-575-7581,51.48,,서울특별시 강남구 개포동 1187-1번지 ,서울특별시 강남구 논현로10길 14 (개포동),6314.0,한 동물병원,,
1149,1392,3220000.0,3.22e+17,20111101.0,,1.0,영업/정상,0.0,정상,,,,,554-7582,134.0,,서울특별시 강남구 대치동 898번지 1층 ,서울특별시 강남구 선릉로 418 (대치동),6198.0,스마트동물병원,,
1150,1393,3220000.0,3.22e+17,20060414.0,,1.0,영업/정상,0.0,정상,,,,,02-575-7999,64.52,,서울특별시 강남구 도곡동 527-3번지 도곡렉슬아파트 상가동 109호,서울특별시 강남구 선릉로 225 도곡렉슬아파트 상가동 109호 (도곡동),6276.0,고려종합동물병원,,
1151,1394,3220000.0,3.22e+17,20161216.0,,1.0,영업/정상,0.0,정상,,,,,02-529-7587,0.0,,서울특별시 강남구 도곡동 467-7번지 ,서울특별시 강남구 언주로30길 21 104-1호 (도곡동 아카데미스위트),6292.0,닥터그레이동물병원,,
1152,1395,3220000.0,3.22e+17,20170109.0,,1.0,영업/정상,0.0,정상,,,,,02-539-3339,0.0,,서울특별시 강남구 대치동 316번지 1통2반 은마상가 1층 B120 B121 101동 801호,서울특별시 강남구 삼성로 212 (대치동 은마상가 1층 B120 B121),6284.0,대치수동물병원,,
1153,1396,3220000.0,3.22e+17,20150116.0,,1.0,영업/정상,0.0,정상,,,,,549-7579,0.0,,서울특별시 강남구 신사동 549-1번지 1층 ,서울특별시 강남구 압구정로 134 1층 (신사동),6029.0,가로수동물병원,,
1154,1397,3220000.0,3.22e+17,20110121.0,,1.0,영업/정상,0.0,정상,,,,,02-3443-8275,218.0,,서울특별시 강남구 삼성동 35-3번지 1층 ,서울특별시 강남구 선릉로 620 1층 (삼성동),6097.0,닥터펫동물의료센터,,
1155,1398,3220000.0,3.22e+17,20181210.0,,1.0,영업/정상,0.0,정상,,,,,445-7588,0.0,,서울특별시 강남구 자곡동 636번지 서강플라자 ,서울특별시 강남구 자곡로 114 서강플라자 2층 201호 (자곡동),6373.0,자곡퍼스트동물의료센터,,
1156,1400,3220000.0,3.22e+17,20210428.0,,1.0,영업/정상,0.0,정상,,,,,02-554-7505,,,서울특별시 강남구 역삼동 641-10 아승빌딩,서울특별시 강남구 논현로 515 아승빌딩 (역삼동),6131.0,닥터박동물병원,,
1157,1401,3220000.0,3.22e+17,20150122.0,,1.0,영업/정상,0.0,정상,,,,,02-508-7583,0.0,,서울특별시 강남구 역삼동 771 101호102호,서울특별시 강남구 역삼로 234 101102호 (역삼동),6226.0,드림동물병원,,
1158,1403,3130000.0,3.13e+17,20050906.0,,1.0,영업/정상,0.0,정상,,,,,02-302-7502,0.0,,서울특별시 마포구 성산동 152-7,서울특별시 마포구 월드컵북로 224 청화상가 104호 (성산동),3941.0,행복한 동물병원,,
