개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명
3200000,3.20E+17,20050304,,3,폐업,2,폐업,20110401,,,,,28.8,,서울특별시 관악구 봉천동 1639-1번지 새한빌딩 104호 ,서울특별시 관악구 인헌6길 15 (봉천동새한빌딩 104호),,행복한동물병원
3200000,3.20E+17,20040922,,3,폐업,2,폐업,20090225,,,,882-9991,0,,서울특별시 관악구 봉천동 34-51  번지 ,,,나은동물병원
3200000,3.20E+17,20040226,,3,폐업,2,폐업,20051007,,,,884-7040,32,,서울특별시 관악구 봉천동 1686-14  번지 ,,,낙성대동물병원
3200000,3.20E+17,20040113,,3,폐업,2,폐업,20140422,,,,875-7582,0,,서울특별시 관악구 봉천동 1638-24번지 ,서울특별시 관악구 인헌6길 8 (봉천동),8793,한빛동물병원
3200000,3.20E+17,20040106,,3,폐업,2,폐업,20050511,,,,866-0880,28.8,,서울특별시 관악구 신림동 763-20  번지 ,,,난곡서울동물병원
3200000,3.20E+17,20031215,,3,폐업,2,폐업,20090410,,,,873-8400,74.26,,서울특별시 관악구 봉천동 956-1   번지 ,,,DR.차동물병원
3200000,3.20E+17,20031114,,3,폐업,2,폐업,20070531,,,,872-7588,71.84,,서울특별시 관악구 봉천동 37-86  번지 ,,,해맑은동물병원
3200000,3.20E+17,20030411,,3,폐업,2,폐업,20090826,,,,883-2733,76.86,,서울특별시 관악구 봉천동 1665-4번지 ,서울특별시 관악구 남부순환로 1859 (봉천동),,관악동물종합병원
3200000,3.20E+17,20030303,,3,폐업,2,폐업,20030410,,,,883-2733,76.86,,서울특별시 관악구 봉천동 1665-4번지 ,서울특별시 관악구 남부순환로 1859 (봉천동),,관악동물병원
3220000,3.22E+17,20030311,,3,폐업,2,폐업,20031007,,,,,120,,서울특별시 강남구 대치동 922-25  번지 302호 ,,,바우앤뮤동물병원
3200000,3.20E+17,20200131,,1,영업/정상,0,정상,,,,,02-878-9978,,,서울특별시 관악구 봉천동 1612-1번지 ,서울특별시 관악구 봉천로 520 3층 (봉천동),8789,봉천현대동물병원
3200000,3.20E+17,20180801,,1,영업/정상,0,정상,,,,,02-888-8807,0,,서울특별시 관악구 신림동 408-143번지 1층 ,서울특별시 관악구 신림로 233 1층 (신림동),8845,서울종합동물병원
3200000,3.20E+17,20070601,,1,영업/정상,0,정상,,,,,02-872-7588,0,,서울특별시 관악구 봉천동 40-29번지 수안빌딩 1층 ,서울특별시 관악구 관악로29길 3 수안빌딩 1층 (봉천동),8727,로잔동물의료센터
3210000,3.21E+17,20030906,,3,폐업,2,폐업,20040629,,,,540-4911,127232,,서울특별시 서초구 반포동 1141번지 원빌딩 2층 ,,,펫스테이션 클리닉센터
3200000,3.20E+17,19900823,,1,영업/정상,0,정상,,,,,02-872-7609,93.93,,서울특별시 관악구 신림동 409-165번지 ,서울특별시 관악구 신림로 265 (신림동),8844,한성동물병원
3200000,3.20E+17,19880527,,1,영업/정상,0,정상,,,,,02-885-2130,33,,서울특별시 관악구 봉천동 971-14번지 1층 ,서울특별시 관악구 봉천로 239 1층 (봉천동),8722,보라매동물병원
3200000,3.20E+17,20140423,,1,영업/정상,0,정상,,,,,02-875-7582,,,서울특별시 관악구 봉천동 1638-24번지 ,서울특별시 관악구 인헌6길 8 (봉천동),8793,비타민동물병원
3200000,3.20E+17,20131002,,1,영업/정상,0,정상,,,,,02-597-8985,0,,서울특별시 관악구 남현동 612-51번지 남현프라자 ,서울특별시 관악구 과천대로 909 남현프라자 (남현동),8808,아이러브펫동물병원
3200000,3.20E+17,20130607,,1,영업/정상,0,정상,,,,,02-888-0976,0,,서울특별시 관악구 봉천동 1656-22번지 ,서울특별시 관악구 남부순환로 1964 (봉천동),8793,재활한방 나눔동물병원
3200000,3.20E+17,20100723,,1,영업/정상,0,정상,,,,,02-832-0081,0,,서울특별시 관악구 신림동 1429-3,서울특별시 관악구 봉천로 232 (신림동),8707,예일동물병원
3200000,3.20E+17,20110701,,1,영업/정상,0,정상,,,,,02-883-2733,0,,서울특별시 관악구 봉천동 1665-4번지 ,서울특별시 관악구 남부순환로 1859 (봉천동),8739,관악동물종합병원
3200000,3.20E+17,20100506,,1,영업/정상,0,정상,,,,,02-861-7582,55,,서울특별시 관악구 신림동 1655-23번지 ,서울특별시 관악구 시흥대로 552-1 (신림동),8768,고려동물병원
3200000,3.20E+17,20090403,,1,영업/정상,0,정상,,,,,02-874-7585,39.48,,서울특별시 관악구 봉천동 34-51번지 ,서울특별시 관악구 관악로 223 (봉천동),8744,프렌즈동물병원
3200000,3.20E+17,20090325,,1,영업/정상,0,정상,,,,,02-887-2165,122.5,,서울특별시 관악구 신림동 1429-2번지 ,서울특별시 관악구 봉천로 236 (신림동),8707,서진동물병원
3210000,3.21E+17,20130307,,1,영업/정상,0,정상,,,,,592-0202,51.38,,서울특별시 서초구 반포동 30-25번지 반포리체상가 106호,서울특별시 서초구 서초중앙로 238 106호 (반포동 반포리체상가),6597,꿈꾸는 동물병원
3210000,3.21E+17,20130228,,1,영업/정상,0,정상,,,,,577-6125,80,,서울특별시 서초구 양재동 215번지 이마트 양재점 지하1층 ,서울특별시 서초구 매헌로 16 지하1층 (양재동 이마트 양재점),6771,이리온 양재점
3210000,3.21E+17,20030619,,3,폐업,2,폐업,20040330,,,,3474-1045,22437,,서울특별시 서초구 잠원동 60-3   번지 ,,,잠원동물병원
3210000,3.21E+17,20120326,,3,폐업,2,폐업,20120731,,,,02-577-6125,105.77,,서울특별시 서초구 양재동 215번지 ,서울특별시 서초구 매헌로 16 지1층 (양재동 이마트 양재점),6771,이리온 for 몰리스
3210000,3.21E+17,20030502,,3,폐업,2,폐업,20170424,,,,3445-5101,66,,서울특별시 서초구 잠원동 38-15번지 1층 ,서울특별시 서초구 신반포로47길 18-6 (잠원동1층),,한국수의과학연구소부설동물병원
3210000,3.21E+17,20030226,,3,폐업,2,폐업,20080318,,,,523-8275,97.24,,서울특별시 서초구 서초동 1576-6번지 1층 ,서울특별시 서초구 서초중앙로 99 (서초동1층),,24시열린동물병원
3210000,3.21E+17,20090617,,3,폐업,2,폐업,20110804,,,,537-0684,0,,서울특별시 서초구 반포동 112-3번지 카리스빌딩 12층 ,서울특별시 서초구 사평대로 80 (반포동카리스빌딩 12층),,한국스템셀동물메디컬센터
3210000,3.21E+17,20031017,,3,폐업,2,폐업,20031212,,,,,804.8,,서울특별시 서초구 반포동 733-14  번지 ,,,두코동물병원
3200000,3.20E+17,20150213,,1,영업/정상,0,정상,,,,,02-868-3931,0,,서울특별시 관악구 신림동 526-9번지,서울특별시 관악구 남부순환로 1497 (신림동),8761,세계로 고양이 전문의료센터
3210000,3.21E+17,20030705,,3,폐업,2,폐업,20040525,,,,583-7545,162.12,,서울특별시 서초구 서초동 1510-2번지 ,서울특별시 서초구 반포대로21길 23 (서초동),,엔터펫 종합동물병원
3210000,3.21E+17,20040409,,3,폐업,2,폐업,20140502,,,,02-587-7582,38.4,,서울특별시 서초구 서초동 1532-7번지 (지상1층) ,서울특별시 서초구 효령로 229 (서초동(지상1층)),,서울동물병원
3210000,3.21E+17,20100412,,3,폐업,2,폐업,20101108,,,,,0,,서울특별시 서초구 양재동 351-11 성원빌딩 1층 ,,,펫프렌즈동물병원양재
3210000,3.21E+17,20040401,,3,폐업,2,폐업,20050126,,,,,18,,서울특별시 서초구 잠원동 60-3번지 매일종합상가 223호 ,,,잠원동물병원
3210000,3.21E+17,20051209,,3,폐업,2,폐업,20161230,,,,5867505,30,,서울특별시 서초구 서초동 1336번지 서초우성쇼핑센타120호121호 ,,,우성메디펫동물병원
3210000,3.21E+17,19950511,,3,폐업,2,폐업,20090605,,,,546-9005,0,,서울특별시 서초구 반포동 747-12  번지 ,,,닥터은동물병원
3210000,3.21E+17,20090731,,3,폐업,2,폐업,20180430,,,,,69.9,,서울특별시 서초구 방배동 951-3번지 대진빌딩1층 ,서울특별시 서초구 서초대로4길 4 (방배동대진빌딩1층),,화인종합동물병원
3210000,3.21E+17,20020315,,3,폐업,2,폐업,20171214,,,,537-7412,19.92,,서울특별시 서초구 반포동 1-8번지 경남쇼핑센터 1층 8호 ,,,신세계동물병원
3210000,3.21E+17,20020311,,3,폐업,2,폐업,20030716,,,,534-9166,0,,서울특별시 서초구 반포동 1313번지 반포프라자 지하1층 ,서울특별시 서초구 신반포로3길 8 (반포동반포프라자 지하1층),,더독동물병원
3210000,3.21E+17,20020129,,3,폐업,2,폐업,20061013,,,,591-7582,33.44,,서울특별시 서초구 잠원동 69-24번지 반포쇼핑타운 8동 405호 ,서울특별시 서초구 신반포로 219 (잠원동반포쇼핑타운 8동 405호),,코아동물병원
3210000,3.21E+17,20020718,,3,폐업,2,폐업,20181109,,,,546-9539,47.94,,서울특별시 서초구 반포동 745-6번지 ,서울특별시 서초구 주흥길 3 (반포동),6543,우성동물의료센터
3210000,3.21E+17,20020607,,3,폐업,2,폐업,20160816,,,,594-0075,23.36,,서울특별시 서초구 서초동 1684-1번지 서초쇼핑2층10호 ,서울특별시 서초구 고무래로 90-7 (서초동서초쇼핑2층10호),,정원동물병원
3210000,3.21E+17,20010616,,3,폐업,2,폐업,20051005,,,,534-0516,19.3,,서울특별시 서초구 반포동 1166번지 구반포상가 M동 14호 ,서울특별시 서초구 신반포로 49 (반포동구반포상가 M동 14호),,킴스동물병원
3210000,3.21E+17,20010214,,3,폐업,2,폐업,20030626,,,,3444-7828,0,,서울특별시 서초구 반포동 733-14  번지 지상1층 ,,,두코동물병원
3210000,3.21E+17,20011205,,3,폐업,2,폐업,20141130,,,,3477-7667,60.4,,서울특별시 서초구 반포동 1166번지 반포상가 M-16호 ,서울특별시 서초구 신반포로 49 (반포동반포상가 M-16호),,한강동물병원
3210000,3.21E+17,20011217,,3,폐업,2,폐업,20050429,,,,543-6007,0,,서울특별시 서초구 반포동 737-10번지 지상1층 ,서울특별시 서초구 강남대로 489 (반포동지상1층),,강남동물병원
3210000,3.21E+17,20010914,,3,폐업,2,폐업,20030619,,,,3478-1045,0,,서울특별시 서초구 잠원동 60-3   번지 매일상가 223호 ,,,잠원동물병원
3210000,3.21E+17,20080813,,3,폐업,2,폐업,20180508,,,,596-4566,18.7,,서울특별시 서초구 잠원동 58-24번지 뉴타운 ,서울특별시 서초구 신반포로 257 뉴타운 1층 (잠원동),6523,임갑미동물병원
3210000,3.21E+17,20080813,,3,폐업,2,폐업,20130628,,,,6282-5757,45.6,,서울특별시 서초구 반포동 19-3번지 지상 1층 ,서울특별시 서초구 신반포로 176 (반포동지상 1층),,쿨펫동물병원
3210000,3.21E+17,20060419,,3,폐업,2,폐업,20150116,,,,584-5990,40.94,,서울특별시 서초구 서초동 1431-6번지 ,서울특별시 서초구 남부순환로333길 42 (서초동),,바이오-벳
3210000,3.21E+17,20060329,,3,폐업,2,폐업,20110104,,,,596-7975,45.57,,서울특별시 서초구 잠원동 53번지 현대(아)상가 107호 ,,,스누피동물병원
3210000,3.21E+17,20000608,,3,폐업,2,폐업,20040317,,,,577-3690,0,,서울특별시 서초구 양재동 377-4   번지 1층 ,,,마리오동물병원
3210000,3.21E+17,20000523,,3,폐업,2,폐업,20141015,,,,593-8256,49,,서울특별시 서초구 방배동 796-28번지 ,서울특별시 서초구 동광로 75 (방배동),,방배종합동물병원
3210000,3.21E+17,20001014,,3,폐업,2,폐업,20040624,,,,3486-0075,0,,서울특별시 서초구 방배동 1031-7   번지 1층 ,,,노아동물병원
3210000,3.21E+17,20000626,,3,폐업,2,폐업,20080429,,,,591-1181,83.7,,서울특별시 서초구 반포동 93-2번지 1층 가호 ,서울특별시 서초구 사평대로 130 (반포동1층 가호),,마이펫동물병원
3210000,3.21E+17,20160428,,3,폐업,2,폐업,20200330,,,,02-6401-7582,0,,서울특별시 서초구 방배동 1024-4번지 덕산빌딩 105호,서울특별시 서초구 방배로 28 1층 5호 (방배동 덕산빌딩),6715,여울동물병원
3210000,3.21E+17,20141223,,3,폐업,2,폐업,20180411,,,,448-1962,,,서울특별시 서초구 서초동 1532-7번지 ,서울특별시 서초구 효령로 229 108호 (서초동),6671,아이비동물병원
3210000,3.21E+17,20141124,,3,폐업,2,폐업,20190702,,,,02-535-3119,0,,서울특별시 서초구 방배동 796-1번지 ,서울특별시 서초구 방배로 232 (방배동),6584,헤이븐동물병원 방배서래점
3210000,3.21E+17,20031215,,3,폐업,2,폐업,20160725,,,,581-2524,164,,서울특별시 서초구 방배동 442-3번지 대광빌딩 1층.2층 ,서울특별시 서초구 동작대로 36 12층 (방배동 대광빌딩),6691,포포즈동물의료센터
3210000,3.21E+17,20031113,,3,폐업,2,폐업,20051229,,,,585-0087,48.4,,서울특별시 서초구 서초동 1487-1번지 문화빌딩 101호 ,서울특별시 서초구 효령로 200 (서초동문화빌딩 101호),,한강동물병원서초점
3210000,3.21E+17,20100915,,3,폐업,2,폐업,20120131,,,,,0,,서울특별시 서초구 반포동 96-4번지 ,,,에이스동물병원
3210000,3.21E+17,20100903,,3,폐업,2,폐업,20111207,,,,,32.32,,서울특별시 서초구 반포동 20-51번지 반포자이주구중심상가 102108호 ,서울특별시 서초구 사평대로45길 10-25 (반포동반포자이주구중심상가 102108호),,반포자이동물병원
3210000,3.21E+17,20020830,,3,폐업,2,폐업,20031114,,,,585-0087,0,,서울특별시 서초구 서초동 1487-1   번지 1층 ,,,동원동물병원
3210000,3.21E+17,20020826,,3,폐업,2,폐업,20040525,,,,594-2631,0,,서울특별시 서초구 반포동 58-3번지 장성빌딩 1층 ,서울특별시 서초구 고무래로 10-7 (반포동장성빌딩 1층),,엔터펫동물병원
3210000,3.21E+17,20080422,,3,폐업,2,폐업,20110907,,,,533-7582,36.25,,서울특별시 서초구 반포동 938번지 외 3필지  M동 6호,,,주아동물병원
3210000,3.21E+17,20080320,,3,폐업,2,폐업,20150701,,,,523-7582,109.93,,서울특별시 서초구 서초동 1576-6번지 1층 ,서울특별시 서초구 서초중앙로 99 (서초동1층),,열린동물병원
3210000,3.21E+17,20140919,,3,폐업,2,폐업,20170823,,,,2201-7502,0,,서울특별시 서초구 반포동 113-6번지 ,서울특별시 서초구 사평대로 68 (반포동),6575,치료멍멍 동물의료센터
3210000,3.21E+17,20020703,,3,폐업,2,폐업,20040115,,,,,0,,서울특별시 서초구 반포동 738-2번지 지상1층 ,서울특별시 서초구 강남대로83길 23 (반포동지상1층),,21세기동물병원
3210000,3.21E+17,20020619,,3,폐업,2,폐업,20070711,,,,592-3012,33.75,,서울특별시 서초구 방배동 758-2번지 삼호상가 109호 ,서울특별시 서초구 방배로 269 (방배동삼호상가 109호),,삼호동물병원
3210000,3.21E+17,20070713,,3,폐업,2,폐업,20140217,,,,595-8875,33.75,,서울특별시 서초구 방배동 758-2번지 삼호상가 109호,서울특별시 서초구 방배로 269 109호 (방배동 삼호상가),6553,한나동물병원
3210000,3.21E+17,20060915,,3,폐업,2,폐업,20080811,,,,3477-7578,48,,서울특별시 서초구 반포동 19-3   번지 BPC 101-4 ,,,쿨펫동물병원
3210000,3.21E+17,20041202,,3,폐업,2,폐업,20060220,,,,596-1175,74,,서울특별시 서초구 서초동 1690-2번지 지상1층 ,서울특별시 서초구 서초대로 325 (서초동지상1층),,예스동물병원
3210000,3.21E+17,20041007,,3,폐업,2,폐업,20080930,,,,3442-1613,58,,서울특별시 서초구 반포동 738-2번지 지상1층 ,서울특별시 서초구 강남대로83길 23 (반포동지상1층),,21세기동물병원
3210000,3.21E+17,20040528,,3,폐업,2,폐업,20060117,,,,02-583-7545,190,,서울특별시 서초구 서초동 1536-1번지 지상1층 ,서울특별시 서초구 효령로49길 52 (서초동지상1층),,엔터펫동물병원
3210000,3.21E+17,19920421,,3,폐업,2,폐업,20170223,,,,579-1932,0,,서울특별시 서초구 양재동 20-33번지 ,서울특별시 서초구 바우뫼로 179 (양재동),,이강남동물병원
3210000,3.21E+17,19840109,,3,폐업,2,폐업,20180810,,,,593-8238,984.36,,서울특별시 서초구 방배동 796-1번지 ,서울특별시 서초구 방배로 232 (방배동),6584,이성환동물병원
3210000,3.21E+17,20020402,,3,폐업,2,폐업,20111031,,,,583-7582,116.08,,서울특별시 서초구 양재동 14-12번지 구민빌딩 2층 ,서울특별시 서초구 강남대로 196 (양재동구민빌딩 2층),,(주)아크리스동물병원
3210000,3.21E+17,20171218,,3,폐업,2,폐업,20180404,,,,02-537-7412,,,서울특별시 서초구 반포동 1-8번지 경남쇼핑센터 ,서울특별시 서초구 신반포로 143 경남쇼핑센터 1층 8호 (반포동),6506,신세계동물병원
3210000,3.21E+17,20190907,,1,영업/정상,0,정상,,,,,02-3474-7582,,,서울특별시 서초구 서초동 1605-5번지 서광빌딩 ,서울특별시 서초구 효령로 347 서광빌딩 1층 (서초동),6643,서초이음동물병원
3090000,3.09E+17,19991202,,1,영업/정상,0,정상,,,,,3494-0075,59,,서울특별시 도봉구 방학동 653-17,서울특별시 도봉구 도봉로 723 (방학동),1350,방학동물병원
3210000,3.21E+17,20050901,,3,폐업,2,폐업,20061106,,,,02-532-4777,52,,서울특별시 서초구 반포동 1048번지 외 3필지 J동 15호 ,,,반포동물병원
3210000,3.21E+17,20050128,,3,폐업,2,폐업,20140423,,,,3478-1045,18,,서울특별시 서초구 잠원동 60-3번지 매일상가 223호 ,,,잠원동물병원
3210000,3.21E+17,20161006,,3,폐업,2,폐업,20190805,,,,02-3474-7582,0,,서울특별시 서초구 서초동 1605-5번지 서광빌딩 101호,서울특별시 서초구 효령로 347 서광빌딩 101호 (서초동),6643,다스림 양한방 동물병원
