,구분,업체명,전화번호,소재지,인허가번호
5186,미용,개팔자 상팔자,0313972277,경기도 군포시 금정동,402000003720180029
5187,미용,산본동물병원,0313989975,경기도 군포시 산본동,402000003720180027
5188,미용,우리동네펫,0313977179,경기도 군포시 산본동,402000003720180022
5189,미용,쿨펫동물병원,031-398-0075,경기도 군포시 산본동,402000003720180020
5190,미용,스누피동물병원,0313970071,경기도 군포시 산본동,402000003720180021
5191,미용,명동물병원,0314527582,경기도 군포시 금정동,402000003720180017
5192,미용,제일동물병원,0313928850,경기도 군포시 산본동,402000003720180016
5193,미용,애견샵 컬리독,0313997774,경기도 군포시 부곡동,402000003720180014
5194,미용,해피독 애견미용실,0313917566,경기도 군포시 당동,402000003720180013
5195,미용,강남동물병원,0313997599,경기도 군포시 산본동,402000003720180018
5196,미용,프로펫애견샵,0313937079,경기도 군포시 금정동,402000003720180010
5197,미용,펫스토리,0313948284,경기도 군포시 금정동,402000003720180002
5198,미용,댕댕이펫살롱,***********,경기도 군포시 산본동,402000003720180003
5199,미용,폼나고폼나개,0313939994,경기도 군포시 금정동,402000003720180001
5200,판매 미용,우리동네 펫,031-397-7179,경기도 군포시 산본동,402000003720160003
5201,판매 위탁관리 미용,코코스퀘어,031-329-4012,경기도 의왕시 학의동,403000003720210005
5202,미용,몽데이,***********,경기도 의왕시 학의동,403000003720210003
5203,미용,씻기개 백운호수점,***********,경기도 의왕시 학의동,403000003720210002
5204,미용,사바나동물병원,031-424-7515,경기도 의왕시 내손동,403000003720200009
5205,미용,보듬보듬,031-425-3300,경기도 의왕시 내손동,403000003720200007
5206,위탁관리 미용,라포레동물메디컬센터,031-360-7588,경기도 의왕시 삼동,403000003720200006
5207,미용,알로하퍼피,***********,경기도 의왕시 내손동,403000003720200005
5208,미용,엘동물병원,031-451-7577,경기도 의왕시 오전동,403000003720200001
5209,미용,블루펫애견샵,***********,경기도 의왕시 오전동,403000003720190008
5210,미용,의왕왕왕,***********,경기도 의왕시 삼동,403000003720190006
5211,미용,강아지가정부,031-462-5777,경기도 의왕시 삼동,403000003720180018
5212,미용,중앙동물병원,031-462-8250,경기도 의왕시 삼동,403000003720180017
5213,미용,포일동물병원,031-425-7541,경기도 의왕시 포일동,403000003720180021
5214,미용,행복한강아지,031-341-9436,경기도 의왕시 내손동,403000003720180027
5215,미용,펫가든 의왕점 동물병원,031-422-4475,경기도 의왕시 내손동,403000003720180025
5216,미용,Dog차지,031-348-0448,경기도 의왕시 내손동,403000003720180023
5217,미용,의왕동물병원,031-454-7582,경기도 의왕시 오전동,403000003720180016
5218,미용,유동물원,031-462-8277,경기도 의왕시 삼동,403000003720180014
5219,미용,현대동물병원,031-429-0975,경기도 의왕시 오전동,403000003720180011
5220,미용,늘솜동물병원,031-424-7887,경기도 의왕시 포일동,403000003720180012
5221,미용,나나와메이,***********,경기도 의왕시 내손동,403000003720180010
5222,미용,청계종합동물병원,031-424-7580,경기도 의왕시 청계동,403000003720180009
5223,미용,강아지이발소,031-344-3926,경기도 의왕시 오전동,403000003720180005
5224,미용,우리집동물병원,031-421-0008,경기도 의왕시 내손동,403000003720180003
5225,미용,엘레강스펫샵,031-423-0097,경기도 의왕시 포일동,403000003720180002
5226,미용,미사랑동물병원,***********,경기도 하남시 망월동,404000003720210026
5227,위탁관리 미용,도리스,***********,경기도 하남시 망월동,404000003720210025
5228,위탁관리 미용 운송,BADUGI,***********,경기도 하남시 감일동,404000003720210024
5229,미용,멍멍아 미용하자,***********,경기도 하남시 풍산동,404000003720210022
5230,미용,눈부시개,031-792-7575,경기도 하남시 망월동,404000003720210020
5231,미용,윌리하니 그루밍,***********,경기도 하남시 망월동,404000003720210021
5232,위탁관리 미용,해피독 트레이닝 스쿨,***********,경기도 하남시 망월동,404000003720210019
5233,미용,도그핑크,031-792-1315,경기도 하남시 풍산동,404000003720210017
5234,미용,나만애동물병원,02-485-0512,경기도 하남시 감이동,404000003720210013
5235,미용,이정훈 강아지,***********,경기도 하남시 망월동,404000003720210010
5236,미용,"안녕, 강아지",***********,경기도 하남시 망월동,404000003720210008
5237,미용,꽃강아지,***********,경기도 하남시 신장동,404000003720210006
5238,판매 위탁관리 미용,강아지분양고양이분양 퍼피앤유,***********,경기도 하남시 망월동,404000003720210005
5239,미용,그루밍나인,***********,경기도 하남시 풍산동,404000003720210002
5240,미용,데이동물의료센터,031-791-7588,경기도 하남시 망월동,404000003720210003
5241,미용,유엔아이동물병원,***********,경기도 하남시 망월동,404000003720210001
5242,미용,하남강아지,070-7537-1727,경기도 하남시 망월동,404000003720200021
5243,미용,마리스,***********,경기도 하남시 망월동,404000003720200013
5244,미용,홀리몰리,-,경기도 하남시 망월동,404000003720200012
5245,미용,멍멍펀치 24시 셀프애견 목욕방,-,경기도 하남시 망월동,404000003720200008
5246,미용,코지아지,***********,경기도 하남시 망월동,404000003720200004
5247,미용,느낌있개,***********,경기도 하남시 신장동,404000003720200001
5248,미용,쓰담쓰담,***********,경기도 하남시 망월동,404000003720190026
5249,미용,참견(犬),***********,경기도 하남시 망월동,404000003720190023
5250,미용,뻬로 애견샵,031-794-7124,경기도 하남시 덕풍동,404000003720190021
5251,미용,미라클 독,***********,경기도 하남시 망월동,404000003720190019
5252,미용,101마리 애견,031-795-5515,경기도 하남시 덕풍동,404000003720190016
5253,미용,견공작소,***********,경기도 하남시 덕풍동,404000003720190013
5254,미용,루트 231,1577-9291,경기도 하남시 신장동,404000003720190011
5255,미용,PETIQUE,031-796-1181,경기도 하남시 망월동,404000003720190007
5256,미용,꾸미개,031)795-7274,경기도 하남시 창우동,404000003720190006
5257,미용,꿈냥꿈냥,-,경기도 하남시 풍산동,404000003720190004
5258,미용,몰리스펫샵 스타필드시티 위례점,031-8097-1357,경기도 하남시 학암동,404000003720180040
5259,미용,미사마이펫동물병원,795-7590,경기도 하남시 망월동,404000003720180038
5260,미용,누리애견미용,-,경기도 하남시 신장동,404000003720180035
5261,미용,조이그루밍,794-3690,경기도 하남시 망월동,404000003720180034
5262,미용,러브펫동물병원,791-5775,경기도 하남시 신장동,404000003720180030
5263,미용,햇살동물병원,793-8275,경기도 하남시 덕풍동,404000003720180032
5264,미용,트레벨애견미용,795-8887,경기도 하남시 덕풍동,404000003720180031
5265,미용,미사동물병원,796-7179,경기도 하남시 망월동,404000003720180027
5266,미용,미사숲동물의료센터,791-7579,경기도 하남시 망월동,404000003720180028
5267,미용,우리집강아지,792-6668,경기도 하남시 풍산동,404000003720180029
5268,미용,미사다나을동물병원,031-8027-3999,경기도 하남시 망월동,404000003720180026
5269,미용,캔디독,793-2191,경기도 하남시 망월동,404000003720180021
5270,미용,바나개,***********,경기도 하남시 망월동,404000003720180020
5271,미용,나무애견유치원,793-0031,경기도 하남시 덕풍동,404000003720180018
5272,미용,개팔자 상팔자,031-795-9419,경기도 하남시 신장동,404000003720180015
5273,미용,튼튼동물의료센터,***********,경기도 하남시 망월동,404000003720180014
5274,미용,몰리스펫샵 스타필드 하남점,-,경기도 하남시 신장동,404000003720180013
5275,미용,미사서울동물병원,***********,경기도 하남시 망월동,404000003720180011
5276,미용,미사늘봄동물병원,031-793-8875,경기도 하남시 망월동,404000003720180007
5277,미용,강남애니펫샵,070-7795-8875,경기도 하남시 신장동,404000003720180004
5278,미용,하남플러스동물병원,031-792-8575,경기도 하남시 신장동,404000003720180002
5279,미용,용인죽전 24시 스카이동물메디컬센터,031-546-5975,경기도 용인시 수지구 죽전동,564000003720210011
5280,미용,다솜,-,경기도 용인시 기흥구 고매동,563000003720210018
5281,미용,강아지공간,031-261-0969,경기도 용인시 수지구 죽전동,564000003720210010
5282,미용,멍블리,***********,경기도 용인시 기흥구 중동,563000003720210014
5283,미용,씨유펫양지점,070-8656-9061,경기도 용인시 처인구 양지면 양지리,562000003720210003
5284,미용,슈슈댕 광교상현점,***********,경기도 용인시 수지구 상현동,564000003720210008
5285,미용,멍is뭔들,***********,경기도 용인시 기흥구 공세동,563000003720210013
5286,미용,그루밍 스팟,***********,경기도 용인시 수지구 죽전동,564000003720210006
5287,미용,퐁퐁파피,***********,경기도 용인시 처인구 포곡읍 삼계리,562000003720210002
5288,미용,온동물의료센터,0312867582,경기도 용인시 기흥구 마북동,563000003720210012
5289,미용,몽트라슈,***********,경기도 용인시 수지구 신봉동,564000003720210005
5290,미용,강아지미용실 정독,***********,경기도 용인시 기흥구 구갈동,563000003720210011
5291,미용,허밍독,***********,경기도 용인시 기흥구 영덕동,563000003720210009
5292,미용,별빛애견,***********,경기도 용인시 기흥구 영덕동,563000003720210008
5293,미용,댕글댕글,***********,경기도 용인시 기흥구 영덕동,563000003720210007
5294,미용,뚜뚜살롱,***********,경기도 용인시 수지구 죽전동,564000003720210003
5295,미용,견생폼사,-,경기도 용인시 기흥구 언남동,563000003720210003
5296,미용,고양이 미용 미오,***********,경기도 용인시 기흥구 농서동,563000003720210002
5297,미용,도도한 펫,031-339-1136,경기도 용인시 처인구 김량장동,562000003720200032
5298,미용,랄라펫살롱,***********,경기도 용인시 기흥구 구갈동,563000003720200027
5299,미용,마인드몽,***********,경기도 용인시 수지구 죽전동,564000003720200014
5300,미용,개인의취향,***********,경기도 용인시 기흥구 영덕동,563000003720200026
5301,미용,펫 가디언,070-7576-0143,경기도 용인시 기흥구 신갈동,563000003720200025
5302,미용,강냥이와 친구들,031-334-6950,경기도 용인시 처인구 포곡읍 삼계리,562000003720200028
5303,미용,용인해성동물병원,031-333-8875,경기도 용인시 처인구 역북동,562000003720200027
5304,미용,필스드림,***********,경기도 용인시 처인구 남동,562000003720200020
5305,미용,갱스터도그,031-323-3220,경기도 용인시 처인구 역북동,562000003720200016
5306,미용,오도Dog,***********,경기도 용인시 처인구 모현읍 왕산리,562000003720200015
5307,미용,우리집 강아지,031-322-1171,경기도 용인시 처인구 포곡읍 삼계리,562000003720200013
5308,미용,숲속애견미용실,***********,경기도 용인시 기흥구 중동,563000003720200022
5309,미용,플러스애견미용실,0313380992,경기도 용인시 처인구 양지면 양지리,562000003720200012
5310,미용,도그라니,031-282-5028,경기도 용인시 기흥구 구갈동,563000003720200020
5311,미용,나나 펫 살롱,031-287-0905,경기도 용인시 기흥구 청덕동,563000003720200018
